timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,weekday,is_weekend,lag_1,lag_2,lag_24,rolling_mean_6h,rolling_std_12h,aqi_diff,aqi_pct_change,pm_ratio,gas_ratio
2025-06-01 13:00:00+00:00,109,81.73,0.01,0.06,49.91,0.45,38.9,132.88,0.0,13,1,6,6,1,112.0,115.0,,115.33333333333333,6.102657146065492,-3.0,-2.67857142857143,0.29274533413606263,0.6169093356172763
2025-06-01 14:00:00+00:00,106,81.43,0.0,0.08,51.19,0.45,37.63,133.8,0.0,14,1,6,6,1,109.0,112.0,,113.0,5.407626488804882,-3.0,-2.752293577981646,0.2812406576980568,0.6351467518113717
2025-06-01 15:00:00+00:00,103,81.17,0.0,0.09,52.43,0.45,36.38,133.84,0.0,15,1,6,6,1,106.0,109.0,,110.33333333333333,6.151496491985434,-3.0,-2.8301886792452824,0.2718170950388524,0.6525810028335591
2025-06-01 16:00:00+00:00,100,80.82,0.0,0.08,52.92,0.47,35.23,132.81,0.0,16,1,6,6,1,103.0,106.0,,107.5,7.488880646220326,-3.0,-2.9126213592232997,0.2652661697161358,0.6615936649344222
2025-06-01 17:00:00+00:00,98,80.4,0.0,0.08,52.9,0.49,34.3,131.27,0.0,17,1,6,6,1,100.0,103.0,,104.66666666666667,8.494204798067635,-2.0,-2.0000000000000018,0.2612935171783347,0.6650497512437811
2025-06-01 18:00:00+00:00,96,79.94,0.0,0.08,52.7,0.51,33.53,130.29,0.0,18,1,6,6,1,98.0,100.0,,102.0,9.086703572703467,-2.0,-2.0408163265306145,0.2573489907130248,0.666624968726545
2025-06-01 19:00:00+00:00,95,79.23,0.0,0.09,52.27,0.53,32.87,129.77,0.0,19,1,6,6,1,96.0,98.0,,99.66666666666667,9.120406689496821,-1.0,-1.041666666666663,0.25329428989751096,0.6675501703900037
2025-06-01 20:00:00+00:00,94,78.65,0.0,0.09,51.65,0.55,32.51,129.69,0.0,20,1,6,6,1,95.0,96.0,,97.66666666666667,8.967956424082505,-1.0,-1.0526315789473717,0.2506746857891896,0.6648442466624285
2025-06-01 21:00:00+00:00,94,78.52,0.0,0.09,51.01,0.57,32.45,129.32,0.0,21,1,6,6,1,94.0,95.0,,96.16666666666667,8.389658135845819,0.0,0.0,0.2509279307145067,0.6580489047376464
2025-06-01 22:00:00+00:00,95,78.89,0.0,0.09,50.99,0.58,32.83,129.98,0.0,22,1,6,6,1,94.0,94.0,,95.33333333333333,7.464562744708984,1.0,1.0638297872340496,0.25257731958762886,0.6548358473824313
2025-06-01 23:00:00+00:00,96,79.59,0.0,0.09,51.56,0.58,33.44,130.97,0.0,23,1,6,6,1,95.0,94.0,,95.0,6.235285709475412,1.0,1.0526315789473717,0.2553256470947545,0.6562382208820203
2025-06-02 00:00:00+00:00,98,80.49,0.0,0.09,52.61,0.57,34.34,132.69,0.0,0,2,6,0,0,96.0,95.0,92.0,95.33333333333333,4.923659639173357,2.0,2.083333333333326,0.2587987037455724,0.6618213442663685
2025-06-02 01:00:00+00:00,91,81.46,0.0,0.09,54.0,0.56,35.45,135.67,0.0,1,2,6,0,0,98.0,96.0,96.0,94.66666666666667,4.174235549683672,-7.0,-7.14285714285714,0.26129579125820007,0.670881414191014
2025-06-02 02:00:00+00:00,103,82.45,0.0,0.1,55.41,0.56,36.45,138.45,0.0,2,2,6,0,0,91.0,98.0,102.0,96.16666666666667,3.654594451654129,12.0,13.186813186813184,0.2632719393282774,0.6800485142510612
2025-06-02 03:00:00+00:00,105,83.44,0.0,0.09,57.06,0.55,37.32,140.99,0.0,3,2,6,0,0,103.0,91.0,108.0,98.0,3.987670391533844,2.0,1.9417475728155331,0.26469962408681463,0.6915148609779482
2025-06-02 04:00:00+00:00,108,84.43,0.01,0.08,58.63,0.54,38.15,143.63,0.0,4,2,6,0,0,105.0,103.0,114.0,100.16666666666667,5.047501632220956,3.0,2.857142857142847,0.2656130334888255,0.7017647755537131
2025-06-02 05:00:00+00:00,110,85.31,0.01,0.06,59.8,0.53,39.23,148.08,0.0,5,2,6,0,0,108.0,105.0,119.0,102.5,6.166257152659764,2.0,1.85185185185186,0.2649243652079956,0.7078888758644942
2025-06-02 06:00:00+00:00,113,86.05,0.01,0.06,60.01,0.52,40.51,154.65,0.0,6,2,6,0,0,110.0,108.0,121.0,105.0,7.321615983241744,3.0,2.7272727272727337,0.261946330423537,0.7041255084253341
2025-06-02 07:00:00+00:00,0,86.61,0.01,0.05,59.62,0.5,0.0,0.0,0.0,7,2,6,0,0,113.0,110.0,122.0,89.83333333333333,29.915411048184158,-113.0,-100.0,,0.6947234730400647
2025-06-02 08:00:00+00:00,120,86.98,0.01,0.05,58.74,0.48,43.13,169.64,0.0,8,2,6,0,0,0.0,113.0,120.0,92.66666666666667,30.97640842298989,120.0,inf,0.2542442820089602,0.681421016325592
2025-06-02 09:00:00+00:00,122,87.18,0.01,0.05,57.96,0.46,44.18,175.24,0.0,9,2,6,0,0,120.0,0.0,119.0,95.5,31.98046278589477,2.0,1.6666666666666607,0.2521113900935859,0.6706813489332415
2025-06-02 10:00:00+00:00,125,87.67,0.01,0.05,57.92,0.45,45.22,180.9,0.0,10,2,6,0,0,122.0,120.0,117.0,98.33333333333333,32.98794545670502,3.0,2.4590163934426146,0.2499723604201216,0.6663624957225961
2025-06-02 11:00:00+00:00,126,88.13,0.01,0.05,58.16,0.44,45.83,184.17,0.0,11,2,6,0,0,125.0,122.0,115.0,101.0,33.844900246968855,1.0,0.8000000000000007,0.24884617472986914,0.6654941563599228
2025-06-02 12:00:00+00:00,127,88.51,0.01,0.05,58.71,0.43,45.98,185.18,0.0,12,2,6,0,0,126.0,125.0,112.0,103.33333333333333,34.58016597397818,1.0,0.7936507936507908,0.24829895237066635,0.6687379957066998
2025-06-02 13:00:00+00:00,127,89.14,0.0,0.06,59.6,0.43,46.23,187.27,0.0,13,2,6,0,0,127.0,126.0,109.0,124.5,34.89421242277951,0.0,0.0,0.24686281839055907,0.6741081444918107
2025-06-02 14:00:00+00:00,128,89.65,0.0,0.08,60.83,0.43,46.56,189.99,0.0,14,2,6,0,0,127.0,127.0,106.0,125.83333333333333,35.365944070532024,1.0,0.7874015748031482,0.24506552976472445,0.6842163970998326
2025-06-02 15:00:00+00:00,129,90.33,0.0,0.09,62.0,0.44,46.88,192.28,0.0,15,2,6,0,0,128.0,127.0,103.0,127.0,35.7799461354338,1.0,0.78125,0.24381110879966716,0.6922395660356471
2025-06-02 16:00:00+00:00,130,90.57,0.0,0.09,62.87,0.44,47.1,195.06,0.0,16,2,6,0,0,129.0,128.0,100.0,127.83333333333333,36.159893235294234,1.0,0.7751937984496138,0.24146416487234698,0.7000110411836149
2025-06-02 17:00:00+00:00,130,90.73,0.0,0.09,63.17,0.44,47.26,197.24,0.0,17,2,6,0,0,130.0,129.0,98.0,128.5,36.46449082201875,0.0,0.0,0.23960657067531937,0.7020831037143173
2025-06-02 18:00:00+00:00,130,90.61,0.0,0.08,63.3,0.44,47.27,197.84,0.0,18,2,6,0,0,130.0,130.0,96.0,129.0,36.71965867669976,0.0,0.0,0.2389304488475536,0.70433726961704
2025-06-02 19:00:00+00:00,130,90.54,0.0,0.08,63.71,0.43,47.1,198.63,0.0,19,2,6,0,0,130.0,130.0,95.0,129.5,3.302891295378803,0.0,0.0,0.2371243014650355,0.7092997570134747
2025-06-02 20:00:00+00:00,129,90.68,0.0,0.08,64.5,0.43,46.83,198.44,0.0,20,2,6,0,0,130.0,130.0,94.0,129.66666666666666,2.4908925016033083,-1.0,-0.7692307692307665,0.2359907276758718,0.7169166299073666
2025-06-02 21:00:00+00:00,128,91.03,0.0,0.07,65.73,0.42,46.63,199.88,0.0,21,2,6,0,0,129.0,130.0,94.0,129.5,1.7122552910755748,-1.0,-0.7751937984496138,0.23328997398439066,0.7274524881907063
2025-06-02 22:00:00+00:00,129,91.73,0.0,0.07,67.49,0.41,46.93,205.47,0.0,22,2,6,0,0,128.0,129.0,95.0,129.33333333333334,1.3789543689017691,1.0,0.78125,0.22840317321263445,0.7409789599912787
2025-06-02 23:00:00+00:00,131,92.36,0.0,0.07,69.3,0.41,47.49,212.11,0.0,23,2,6,0,0,129.0,128.0,96.0,129.5,1.2792042981329392,2.0,1.5503875968992276,0.22389326292961198,0.7555218709398008
2025-06-03 00:00:00+00:00,133,92.93,0.0,0.07,70.95,0.42,48.11,219.44,0.0,0,3,6,1,0,131.0,129.0,98.0,130.0,1.5666989036006986,2.0,1.526717557251911,0.2192398833394094,0.7687506725492306
2025-06-03 01:00:00+00:00,137,93.39,0.0,0.07,72.62,0.43,48.85,227.24,0.0,1,3,6,1,0,133.0,131.0,91.0,131.16666666666666,2.498484389069195,4.0,3.007518796992481,0.21497095581763773,0.7829532069814755
2025-06-03 02:00:00+00:00,140,94.18,0.0,0.08,74.26,0.44,49.7,234.16,0.0,2,3,6,1,0,137.0,133.0,103.0,133.0,3.626501778782607,3.0,2.1897810218978186,0.2122480355312607,0.7940114674028456
2025-06-03 03:00:00+00:00,143,94.95,0.0,0.08,75.7,0.45,50.52,238.85,0.0,3,3,6,1,0,140.0,137.0,105.0,135.5,4.85236587093892,3.0,2.1428571428571352,0.21151350219803225,0.8028436018957346
2025-06-03 04:00:00+00:00,143,95.51,0.01,0.07,76.77,0.46,51.11,240.26,0.0,4,3,6,1,0,143.0,140.0,108.0,137.83333333333334,5.632024233763139,0.0,0.0,0.21272787813202365,0.8093393361951627
2025-06-03 05:00:00+00:00,143,96.34,0.01,0.06,77.49,0.46,51.63,239.43,0.0,5,3,6,1,0,143.0,143.0,110.0,139.83333333333334,6.110100926607654,0.0,0.0,0.2156371382032327,0.809736350425576
2025-06-03 06:00:00+00:00,141,97.01,0.01,0.05,77.24,0.46,51.71,234.44,0.0,6,3,6,1,0,143.0,143.0,113.0,141.16666666666666,6.171169527191082,-2.0,-1.3986013986013957,0.22056816242961952,0.8014637666219977
2025-06-03 07:00:00+00:00,139,97.05,0.01,0.05,76.66,0.45,51.02,224.64,0.0,7,3,6,1,0,141.0,143.0,0.0,141.5,5.974694109071044,-2.0,-1.4184397163120588,0.2271189458689459,0.7950540958268933
2025-06-03 08:00:00+00:00,136,96.26,0.01,0.05,75.38,0.44,49.56,211.8,0.0,8,3,6,1,0,139.0,141.0,120.0,140.83333333333334,5.517877281796715,-3.0,-2.1582733812949617,0.2339943342776204,0.7881778516517763
2025-06-03 09:00:00+00:00,132,95.11,0.01,0.05,73.92,0.43,48.07,201.28,0.0,9,3,6,1,0,136.0,139.0,122.0,139.0,5.029458673202632,-4.0,-2.941176470588236,0.23882154213036566,0.7822521291136579
2025-06-03 10:00:00+00:00,130,94.43,0.01,0.05,72.83,0.43,47.35,195.78,0.0,10,3,6,1,0,132.0,136.0,125.0,136.83333333333334,4.886592665527435,-2.0,-1.5151515151515138,0.24185310041883748,0.7763422641109816
2025-06-03 11:00:00+00:00,130,93.86,0.01,0.05,72.03,0.43,47.42,196.51,0.0,11,3,6,1,0,130.0,132.0,126.0,134.66666666666666,5.011350752405483,0.0,0.0,0.24131087476464305,0.7725335606222034
2025-06-03 12:00:00+00:00,134,93.7,0.01,0.05,71.5,0.44,48.73,205.71,0.0,12,3,6,1,0,130.0,130.0,127.0,133.5,4.942088872555922,4.0,3.076923076923066,0.23688687958776916,0.7683030949839914
2025-06-03 13:00:00+00:00,140,94.39,0.0,0.07,71.67,0.46,51.46,224.37,0.0,13,3,6,1,0,134.0,130.0,127.0,133.66666666666666,4.99924236684149,6.0,4.477611940298498,0.22935330035209697,0.7649115372391143
2025-06-03 14:00:00+00:00,149,95.18,0.0,0.08,72.02,0.47,55.04,250.65,0.0,14,3,6,1,0,140.0,134.0,128.0,135.83333333333334,5.97469410907106,9.0,6.428571428571428,0.21958906842210252,0.7624500945576801
2025-06-03 15:00:00+00:00,163,95.94,0.0,0.09,72.25,0.48,58.69,279.94,0.0,15,3,6,1,0,149.0,140.0,129.0,141.0,9.273618495495647,14.0,9.395973154362425,0.20965206830035008,0.7590160516989785
2025-06-03 16:00:00+00:00,176,95.83,0.0,0.09,71.7,0.49,61.02,304.83,0.0,16,3,6,1,0,163.0,149.0,130.0,148.66666666666666,13.955285736952836,13.0,7.975460122699385,0.200177147918512,0.7542523218198894
2025-06-03 17:00:00+00:00,183,95.07,0.0,0.09,70.78,0.49,61.49,319.93,0.0,17,3,6,1,0,176.0,163.0,130.0,157.5,18.16319121606979,7.0,3.9772727272727293,0.19219829337667615,0.7506048175028927
2025-06-03 18:00:00+00:00,184,93.62,0.0,0.09,69.63,0.5,60.02,322.47,0.0,18,3,6,1,0,183.0,176.0,130.0,165.83333333333334,21.077059193407987,1.0,0.5464480874316946,0.18612584116351907,0.750053407391583
2025-06-03 19:00:00+00:00,180,91.96,0.0,0.08,68.72,0.51,57.11,313.7,0.0,19,3,6,1,0,184.0,183.0,130.0,172.5,22.46799069922823,-4.0,-2.1739130434782594,0.18205291679948996,0.753697259678121
2025-06-03 20:00:00+00:00,171,90.23,0.0,0.08,68.45,0.51,53.56,296.37,0.0,20,3,6,1,0,180.0,184.0,129.0,176.16666666666666,22.319986966434787,-9.0,-5.000000000000004,0.18072004588858523,0.7651557131774355
2025-06-03 21:00:00+00:00,159,88.1,0.0,0.08,67.32,0.52,49.3,270.27,0.0,21,3,6,1,0,171.0,180.0,128.0,175.5,21.002705453432352,-12.0,-7.017543859649122,0.18241018241018242,0.7709421112372303
2025-06-03 22:00:00+00:00,143,85.56,0.0,0.08,65.21,0.52,44.63,239.77,0.0,22,3,6,1,0,159.0,171.0,129.0,170.0,19.708481484483862,-16.0,-10.062893081761004,0.18613671435125329,0.76916783543712
2025-06-03 23:00:00+00:00,127,83.17,0.0,0.08,62.67,0.53,40.13,208.31,0.0,23,3,6,1,0,143.0,159.0,131.0,160.66666666666666,20.128940419809563,-16.0,-11.188811188811187,0.19264557630454612,0.760851268486233
2025-06-04 00:00:00+00:00,116,81.9,0.0,0.08,61.14,0.53,37.0,185.05,0.0,0,4,6,2,0,127.0,143.0,133.0,149.33333333333334,22.67741500954534,-11.0,-8.661417322834641,0.19994596055120237,0.753968253968254
2025-06-04 01:00:00+00:00,110,82.2,0.0,0.08,62.26,0.52,35.74,173.46,0.0,1,4,6,2,0,116.0,127.0,137.0,137.66666666666666,26.175833175359347,-6.0,-5.1724137931034475,0.20604173872939005,0.7647201946472019
2025-06-04 02:00:00+00:00,108,83.64,0.0,0.09,65.26,0.5,35.79,170.03,0.0,2,4,6,2,0,110.0,116.0,140.0,127.16666666666667,29.506034308359045,-2.0,-1.8181818181818188,0.2104922660706934,0.7873027259684362
2025-06-04 03:00:00+00:00,107,84.44,0.0,0.08,66.83,0.48,35.71,167.55,0.0,3,4,6,2,0,108.0,110.0,143.0,118.5,31.883309968468687,-1.0,-0.92592592592593,0.21313040883318413,0.7980814779725249
2025-06-04 04:00:00+00:00,107,84.33,0.01,0.07,66.83,0.47,35.38,166.45,0.0,4,4,6,2,0,107.0,108.0,143.0,112.5,32.39563663099204,0.0,0.0,0.21255632322018628,0.7988853314360252
2025-06-04 05:00:00+00:00,107,83.97,0.01,0.06,66.28,0.46,35.26,167.79,0.0,5,4,6,2,0,107.0,107.0,143.0,109.16666666666667,30.88529609946318,0.0,0.0,0.21014363192085345,0.795522210313207
2025-06-04 06:00:00+00:00,108,83.56,0.01,0.05,65.31,0.44,34.99,168.48,0.0,6,4,6,2,0,107.0,107.0,141.0,107.83333333333333,27.513495311254527,1.0,0.9345794392523255,0.20768043684710355,0.78745811393011
2025-06-04 07:00:00+00:00,107,83.09,0.01,0.05,64.15,0.42,34.3,166.88,0.0,7,4,6,2,0,108.0,107.0,139.0,107.33333333333333,22.77358916895544,-1.0,-0.92592592592593,0.20553691275167785,0.7777109158743531
2025-06-04 08:00:00+00:00,104,82.32,0.01,0.04,62.25,0.4,33.1,162.01,0.0,8,4,6,2,0,107.0,108.0,136.0,106.66666666666667,17.37531338282899,-3.0,-2.8037383177570097,0.20430837602617125,0.7615403304178815
2025-06-04 09:00:00+00:00,92,81.17,0.01,0.04,59.62,0.38,31.49,154.41,0.0,9,4,6,2,0,104.0,107.0,132.0,104.16666666666667,12.780193008453923,-12.0,-11.538461538461542,0.20393756881031022,0.7396821485770605
2025-06-04 10:00:00+00:00,96,80.0,0.01,0.04,56.65,0.37,29.67,145.59,0.0,10,4,6,2,0,92.0,104.0,130.0,102.33333333333333,8.76416602196737,4.0,4.347826086956519,0.2037914691943128,0.7132499999999999
2025-06-04 11:00:00+00:00,91,78.49,0.01,0.04,53.79,0.37,27.66,135.85,0.0,11,4,6,2,0,96.0,92.0,130.0,99.66666666666667,7.525210155124526,-5.0,-5.2083333333333375,0.20360691939639308,0.690533825965091
2025-06-04 12:00:00+00:00,87,77.27,0.01,0.05,51.65,0.38,25.87,126.94,0.0,12,4,6,2,0,91.0,96.0,134.0,96.16666666666667,8.101627221513292,-4.0,-4.395604395604391,0.2037970694816449,0.6740002588326647
2025-06-04 13:00:00+00:00,83,76.89,0.0,0.05,50.83,0.39,24.5,120.04,0.0,13,4,6,2,0,87.0,91.0,140.0,92.16666666666667,9.333468613738306,-4.0,-4.597701149425292,0.20409863378873708,0.666796722590714
2025-06-04 14:00:00+00:00,80,76.93,0.0,0.06,51.0,0.39,23.5,114.44,0.0,14,4,6,2,0,83.0,87.0,149.0,88.16666666666667,10.509375323822606,-3.0,-3.6144578313253017,0.20534778049632996,0.6687898089171974
2025-06-04 15:00:00+00:00,78,77.23,0.0,0.07,51.73,0.39,22.82,109.88,0.0,15,4,6,2,0,80.0,83.0,163.0,85.83333333333333,11.401754250991463,-2.0,-2.500000000000002,0.2076811066618129,0.6757736630842937
2025-06-04 16:00:00+00:00,76,77.49,0.0,0.07,52.49,0.39,22.33,106.17,0.0,16,4,6,2,0,78.0,80.0,176.0,82.5,11.93511498465648,-2.0,-2.564102564102566,0.21032306677969292,0.6833139759969029
2025-06-04 17:00:00+00:00,75,77.69,0.0,0.07,53.08,0.39,22.08,103.22,0.0,17,4,6,2,0,76.0,78.0,183.0,79.83333333333333,11.955409578170885,-1.0,-1.3157894736842146,0.21391203255183103,0.6891491826489896
2025-06-04 18:00:00+00:00,74,77.67,0.0,0.07,53.32,0.39,21.9,100.53,0.0,18,4,6,2,0,75.0,76.0,184.0,77.66666666666667,11.24486414755517,-1.0,-1.3333333333333308,0.2178454192778275,0.6924166344792069
2025-06-04 19:00:00+00:00,72,77.39,0.0,0.07,53.33,0.39,21.71,97.79,0.0,19,4,6,2,0,74.0,75.0,180.0,75.83333333333333,10.036297759994703,-2.0,-2.7027027027026973,0.22200634011657633,0.6950510401860706
2025-06-04 20:00:00+00:00,71,77.28,0.0,0.07,53.68,0.39,21.63,95.89,0.0,20,4,6,2,0,72.0,74.0,171.0,74.33333333333333,8.454423264024266,-1.0,-1.388888888888884,0.22557096673271457,0.7005693581780539
2025-06-04 21:00:00+00:00,71,77.43,0.0,0.07,54.39,0.39,21.68,94.77,0.0,21,4,6,2,0,71.0,72.0,159.0,73.16666666666667,8.196451560390031,0.0,0.0,0.22876437691252507,0.7083817641740927
2025-06-04 22:00:00+00:00,72,77.7,0.0,0.07,55.37,0.39,21.87,94.52,0.0,22,4,6,2,0,71.0,71.0,143.0,72.5,6.57128740672786,1.0,1.4084507042253502,0.23137960220059248,0.7185328185328185
2025-06-04 23:00:00+00:00,72,78.11,0.0,0.07,56.45,0.39,22.13,94.84,0.0,23,4,6,2,0,72.0,71.0,127.0,72.0,5.160308893737841,0.0,0.0,0.2333403627161535,0.728587888874664
2025-06-05 00:00:00+00:00,73,78.28,0.0,0.07,57.03,0.39,22.4,95.52,0.0,0,5,6,3,0,72.0,72.0,116.0,71.83333333333333,3.840572873934557,1.0,1.388888888888884,0.23450586264656617,0.7344149207971384
2025-06-05 01:00:00+00:00,73,78.54,0.0,0.07,57.38,0.38,22.42,95.18,0.0,1,5,6,3,0,73.0,72.0,110.0,72.0,2.843120351539001,0.0,0.0,0.2355536877495272,0.7363127069009422
2025-06-05 02:00:00+00:00,72,78.65,0.0,0.08,57.47,0.37,22.14,93.37,0.0,2,5,6,3,0,73.0,73.0,108.0,72.16666666666667,2.137330535547492,-1.0,-1.3698630136986356,0.2371211309842562,0.7364272091544819
2025-06-05 03:00:00+00:00,71,78.55,0.01,0.07,57.08,0.35,21.62,90.28,0.0,3,5,6,3,0,72.0,73.0,107.0,72.16666666666667,1.6143297699238877,-1.0,-1.388888888888884,0.23947718210013294,0.7320178230426481
2025-06-05 04:00:00+00:00,69,78.05,0.01,0.06,55.9,0.33,20.81,86.25,0.0,4,5,6,3,0,71.0,72.0,107.0,71.66666666666667,1.5642792899516365,-2.0,-2.8169014084507005,0.24127536231884056,0.7212043561819347
2025-06-05 05:00:00+00:00,67,77.47,0.01,0.05,54.43,0.32,19.87,82.09,0.0,5,5,6,3,0,69.0,71.0,107.0,70.83333333333333,1.8809249819917535,-2.0,-2.898550724637683,0.2420514069923255,0.707370595069059
2025-06-05 06:00:00+00:00,65,76.91,0.01,0.05,52.97,0.3,18.77,77.92,0.0,6,5,6,3,0,67.0,69.0,108.0,69.5,2.4618298195870354,-2.0,-2.985074626865669,0.24088809034907596,0.6932778572357301
2025-06-05 07:00:00+00:00,62,76.35,0.01,0.04,51.66,0.28,17.49,73.65,0.0,7,5,6,3,0,65.0,67.0,107.0,67.66666666666667,3.4597249846915314,-3.0,-4.61538461538461,0.23747454175152746,0.6808120497707925
2025-06-05 08:00:00+00:00,59,75.79,0.01,0.04,50.57,0.26,16.13,69.49,0.0,8,5,6,3,0,62.0,65.0,104.0,65.5,4.62863288933614,-3.0,-4.8387096774193505,0.2321197294574759,0.6711967278005013
2025-06-05 09:00:00+00:00,57,75.38,0.01,0.04,49.6,0.24,14.85,65.56,0.0,9,5,6,3,0,59.0,62.0,92.0,63.166666666666664,5.678241298362196,-2.0,-3.3898305084745783,0.22651006711409394,0.6617139824887239
2025-06-05 10:00:00+00:00,54,75.16,0.01,0.03,48.91,0.23,13.67,61.88,0.0,10,5,6,3,0,57.0,59.0,96.0,60.666666666666664,6.712719721588839,-3.0,-5.263157894736848,0.22091144149967679,0.6542043640234166
2025-06-05 11:00:00+00:00,53,74.81,0.01,0.03,48.24,0.22,12.63,58.47,0.0,11,5,6,3,0,54.0,57.0,91.0,58.333333333333336,7.41568771203493,-1.0,-1.851851851851849,0.21600820933812212,0.6481753776233123
2025-06-05 12:00:00+00:00,51,74.61,0.01,0.04,47.87,0.22,11.77,55.46,0.0,12,5,6,3,0,53.0,54.0,87.0,56.0,7.852330285277897,-2.0,-3.7735849056603765,0.21222502704652,0.6450877898405039
2025-06-05 13:00:00+00:00,49,74.57,0.0,0.04,47.8,0.22,11.03,52.78,0.0,13,5,6,3,0,51.0,53.0,83.0,53.833333333333336,8.05802818199463,-2.0,-3.9215686274509776,0.20898067449791585,0.6444951052702159
2025-06-05 14:00:00+00:00,47,74.46,0.0,0.05,47.75,0.22,10.41,50.32,0.0,14,5,6,3,0,49.0,51.0,80.0,51.833333333333336,8.11657488592259,-2.0,-4.081632653061229,0.20687599364069953,0.6449100188020415
2025-06-05 15:00:00+00:00,45,74.4,0.0,0.06,47.67,0.21,9.87,48.1,0.0,15,5,6,3,0,47.0,49.0,78.0,49.833333333333336,7.994316162692856,-2.0,-4.255319148936165,0.20519750519750518,0.6443548387096775
2025-06-05 16:00:00+00:00,43,74.25,0.0,0.06,47.64,0.21,9.41,46.09,0.0,16,5,6,3,0,45.0,47.0,76.0,48.0,7.81994342380534,-2.0,-4.444444444444439,0.20416576263831632,0.6452525252525253
2025-06-05 17:00:00+00:00,41,74.22,0.0,0.06,47.81,0.21,9.03,44.56,0.0,17,5,6,3,0,43.0,45.0,75.0,46.0,7.589865651384199,-2.0,-4.651162790697672,0.2026481149012567,0.6478038264618702
2025-06-05 18:00:00+00:00,40,74.36,0.0,0.05,48.14,0.21,8.73,43.37,0.0,18,5,6,3,0,41.0,43.0,74.0,44.166666666666664,7.1663142971866325,-1.0,-2.4390243902439046,0.20129121512566292,0.650887573964497
2025-06-05 19:00:00+00:00,39,74.3,0.0,0.05,48.26,0.21,8.48,42.39,0.0,19,5,6,3,0,40.0,41.0,72.0,42.5,6.7532259406939295,-1.0,-2.500000000000002,0.2000471809389007,0.6530282637954239
2025-06-05 20:00:00+00:00,39,74.4,0.0,0.05,48.51,0.21,8.34,41.96,0.0,20,5,6,3,0,39.0,40.0,71.0,41.166666666666664,6.28851767473506,0.0,0.0,0.19876072449952334,0.6555107526881719
2025-06-05 21:00:00+00:00,39,74.52,0.0,0.05,48.85,0.21,8.35,42.12,0.0,21,5,6,3,0,39.0,39.0,71.0,40.166666666666664,5.672902095208307,0.0,0.0,0.19824311490978158,0.6590177133655395
